trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_area_id,drop_off_area_id,pickup_service_area_radius,drop_off_service_area_radius
t_872143_b_22459_tn_1,22:35:00,22:35:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872143_b_22459_tn_1,22:38:00,22:38:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872143_b_22459_tn_1,22:42:00,22:42:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872143_b_22459_tn_1,22:51:00,22:51:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872143_b_22459_tn_1,22:53:00,22:53:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
t_872143_b_22459_tn_2,22:46:00,22:46:00,794724,1,,0,0,0,0,,,,,1,1,,,,
t_872143_b_22459_tn_2,22:50:00,22:50:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872143_b_22459_tn_2,22:53:00,22:53:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872143_b_22459_tn_2,22:57:00,22:57:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872143_b_22459_tn_2,23:06:00,23:06:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872143_b_22459_tn_2,23:08:00,23:08:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
t_872143_b_22459_tn_3,23:01:00,23:01:00,794724,1,,0,0,0,0,,,,,1,1,,,,
t_872143_b_22459_tn_3,23:05:00,23:05:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872143_b_22459_tn_3,23:08:00,23:08:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872143_b_22459_tn_3,23:12:00,23:12:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872143_b_22459_tn_3,23:21:00,23:21:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872143_b_22459_tn_3,23:23:00,23:23:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
t_872144_b_22459_tn_1,15:42:00,15:42:00,794724,1,,0,0,0,0,,,,,1,1,,,,
t_872144_b_22459_tn_1,15:46:00,15:46:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872144_b_22459_tn_1,15:49:00,15:49:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872144_b_22459_tn_1,15:53:00,15:53:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872144_b_22459_tn_1,16:02:00,16:02:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872144_b_22459_tn_1,16:04:00,16:04:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
t_872144_b_22459_tn_2,15:52:00,15:52:00,794724,1,,0,0,0,0,,,,,1,1,,,,
t_872144_b_22459_tn_2,15:56:00,15:56:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872144_b_22459_tn_2,15:59:00,15:59:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872144_b_22459_tn_2,16:03:00,16:03:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872144_b_22459_tn_2,16:12:00,16:12:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872144_b_22459_tn_2,16:14:00,16:14:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
t_872144_b_22459_tn_3,16:02:00,16:02:00,794724,1,,0,0,0,0,,,,,1,1,,,,
t_872144_b_22459_tn_3,16:06:00,16:06:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872144_b_22459_tn_3,16:09:00,16:09:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872144_b_22459_tn_3,16:13:00,16:13:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872144_b_22459_tn_3,16:22:00,16:22:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872144_b_22459_tn_3,16:24:00,16:24:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
t_872145_b_22459_tn_1,17:11:00,17:11:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_1,17:13:00,17:13:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_1,17:22:00,17:22:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_1,17:26:00,17:26:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_1,17:29:00,17:29:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_1,17:33:00,17:33:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_10,17:47:00,17:47:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_10,17:49:00,17:49:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_10,17:58:00,17:58:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_10,18:02:00,18:02:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_10,18:05:00,18:05:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_10,18:09:00,18:09:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_11,17:51:00,17:51:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_11,17:53:00,17:53:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_11,18:02:00,18:02:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_11,18:06:00,18:06:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_11,18:09:00,18:09:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_11,18:13:00,18:13:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_12,17:55:00,17:55:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_12,17:57:00,17:57:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_12,18:06:00,18:06:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_12,18:10:00,18:10:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_12,18:13:00,18:13:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_12,18:17:00,18:17:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_13,17:59:00,17:59:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_13,18:01:00,18:01:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_13,18:10:00,18:10:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_13,18:14:00,18:14:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_13,18:17:00,18:17:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_13,18:21:00,18:21:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_14,18:03:00,18:03:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_14,18:05:00,18:05:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_14,18:14:00,18:14:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_14,18:18:00,18:18:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_14,18:21:00,18:21:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_14,18:25:00,18:25:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_15,18:07:00,18:07:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_15,18:09:00,18:09:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_15,18:18:00,18:18:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_15,18:22:00,18:22:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_15,18:25:00,18:25:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_15,18:29:00,18:29:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_16,18:11:00,18:11:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_16,18:13:00,18:13:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_16,18:22:00,18:22:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_16,18:26:00,18:26:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_16,18:29:00,18:29:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_16,18:33:00,18:33:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_2,17:15:00,17:15:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_2,17:17:00,17:17:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_2,17:26:00,17:26:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_2,17:30:00,17:30:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_2,17:33:00,17:33:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_2,17:37:00,17:37:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_3,17:19:00,17:19:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_3,17:21:00,17:21:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_3,17:30:00,17:30:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_3,17:34:00,17:34:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_3,17:37:00,17:37:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_3,17:41:00,17:41:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_4,17:23:00,17:23:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_4,17:25:00,17:25:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_4,17:34:00,17:34:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_4,17:38:00,17:38:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_4,17:41:00,17:41:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_4,17:45:00,17:45:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_5,17:27:00,17:27:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_5,17:29:00,17:29:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_5,17:38:00,17:38:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_5,17:42:00,17:42:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_5,17:45:00,17:45:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_5,17:49:00,17:49:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_6,17:31:00,17:31:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_6,17:33:00,17:33:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_6,17:42:00,17:42:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_6,17:46:00,17:46:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_6,17:49:00,17:49:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_6,17:53:00,17:53:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_7,17:35:00,17:35:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_7,17:37:00,17:37:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_7,17:46:00,17:46:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_7,17:50:00,17:50:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_7,17:53:00,17:53:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_7,17:57:00,17:57:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_8,17:39:00,17:39:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_8,17:41:00,17:41:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_8,17:50:00,17:50:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_8,17:54:00,17:54:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_8,17:57:00,17:57:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_8,18:01:00,18:01:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872145_b_22459_tn_9,17:43:00,17:43:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872145_b_22459_tn_9,17:45:00,17:45:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872145_b_22459_tn_9,17:54:00,17:54:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872145_b_22459_tn_9,17:58:00,17:58:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872145_b_22459_tn_9,18:01:00,18:01:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872145_b_22459_tn_9,18:05:00,18:05:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872146_b_22459_tn_1,08:09:00,08:09:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872146_b_22459_tn_1,08:11:00,08:11:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872146_b_22459_tn_1,08:20:00,08:20:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872146_b_22459_tn_1,08:24:00,08:24:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872146_b_22459_tn_1,08:27:00,08:27:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872146_b_22459_tn_1,08:31:00,08:31:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872146_b_22459_tn_2,08:12:00,08:12:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872146_b_22459_tn_2,08:14:00,08:14:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872146_b_22459_tn_2,08:23:00,08:23:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872146_b_22459_tn_2,08:27:00,08:27:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872146_b_22459_tn_2,08:30:00,08:30:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872146_b_22459_tn_2,08:34:00,08:34:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872146_b_22459_tn_3,08:15:00,08:15:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872146_b_22459_tn_3,08:17:00,08:17:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872146_b_22459_tn_3,08:26:00,08:26:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872146_b_22459_tn_3,08:30:00,08:30:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872146_b_22459_tn_3,08:33:00,08:33:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872146_b_22459_tn_3,08:37:00,08:37:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872146_b_22459_tn_4,08:18:00,08:18:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872146_b_22459_tn_4,08:20:00,08:20:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872146_b_22459_tn_4,08:29:00,08:29:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872146_b_22459_tn_4,08:33:00,08:33:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872146_b_22459_tn_4,08:36:00,08:36:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872146_b_22459_tn_4,08:40:00,08:40:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872146_b_22459_tn_5,08:21:00,08:21:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872146_b_22459_tn_5,08:23:00,08:23:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872146_b_22459_tn_5,08:32:00,08:32:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872146_b_22459_tn_5,08:36:00,08:36:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872146_b_22459_tn_5,08:39:00,08:39:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872146_b_22459_tn_5,08:43:00,08:43:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_1,06:21:00,06:21:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_1,06:23:00,06:23:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_1,06:32:00,06:32:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_1,06:36:00,06:36:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_1,06:39:00,06:39:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_1,06:43:00,06:43:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_10,07:06:00,07:06:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_10,07:08:00,07:08:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_10,07:17:00,07:17:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_10,07:21:00,07:21:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_10,07:24:00,07:24:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_10,07:28:00,07:28:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_2,06:26:00,06:26:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_2,06:28:00,06:28:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_2,06:37:00,06:37:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_2,06:41:00,06:41:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_2,06:44:00,06:44:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_2,06:48:00,06:48:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_3,06:31:00,06:31:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_3,06:33:00,06:33:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_3,06:42:00,06:42:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_3,06:46:00,06:46:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_3,06:49:00,06:49:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_3,06:53:00,06:53:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_4,06:36:00,06:36:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_4,06:38:00,06:38:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_4,06:47:00,06:47:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_4,06:51:00,06:51:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_4,06:54:00,06:54:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_4,06:58:00,06:58:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_5,06:41:00,06:41:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_5,06:43:00,06:43:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_5,06:52:00,06:52:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_5,06:56:00,06:56:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_5,06:59:00,06:59:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_5,07:03:00,07:03:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_6,06:46:00,06:46:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_6,06:48:00,06:48:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_6,06:57:00,06:57:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_6,07:01:00,07:01:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_6,07:04:00,07:04:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_6,07:08:00,07:08:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_7,06:51:00,06:51:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_7,06:53:00,06:53:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_7,07:02:00,07:02:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_7,07:06:00,07:06:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_7,07:09:00,07:09:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_7,07:13:00,07:13:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_8,06:56:00,06:56:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_8,06:58:00,06:58:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_8,07:07:00,07:07:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_8,07:11:00,07:11:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_8,07:14:00,07:14:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_8,07:18:00,07:18:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872147_b_22459_tn_9,07:01:00,07:01:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872147_b_22459_tn_9,07:03:00,07:03:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872147_b_22459_tn_9,07:12:00,07:12:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872147_b_22459_tn_9,07:16:00,07:16:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872147_b_22459_tn_9,07:19:00,07:19:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872147_b_22459_tn_9,07:23:00,07:23:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872148_b_22459_tn_1,16:51:00,16:51:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872148_b_22459_tn_1,16:53:00,16:53:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872148_b_22459_tn_1,17:02:00,17:02:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872148_b_22459_tn_1,17:06:00,17:06:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872148_b_22459_tn_1,17:09:00,17:09:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872148_b_22459_tn_1,17:13:00,17:13:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872148_b_22459_tn_2,16:55:00,16:55:00,781718,1,,0,0,0,0,,,,,1,1,,,,
t_872148_b_22459_tn_2,16:57:00,16:57:00,781720,2,,0,0,844.503937365361,0,,,,,1,1,,,,
t_872148_b_22459_tn_2,17:06:00,17:06:00,781722,3,,0,0,8990.91062709729,0,,,,,1,1,,,,
t_872148_b_22459_tn_2,17:10:00,17:10:00,781726,4,,0,0,11395.6367944752,0,,,,,1,1,,,,
t_872148_b_22459_tn_2,17:13:00,17:13:00,781730,5,,0,0,12307.5342158715,0,,,,,1,1,,,,
t_872148_b_22459_tn_2,17:17:00,17:17:00,794724,6,,0,0,14111.2401222,0,,,,,1,1,,,,
t_872149_b_22459_tn_1,07:26:00,07:26:00,794724,1,,0,0,0,0,,,,,1,1,,,,
t_872149_b_22459_tn_1,07:30:00,07:30:00,781731,2,,0,0,1790.75280662333,0,,,,,1,1,,,,
t_872149_b_22459_tn_1,07:33:00,07:33:00,781727,3,,0,0,2710.83073230346,0,,,,,1,1,,,,
t_872149_b_22459_tn_1,07:37:00,07:37:00,781725,4,,0,0,5111.31468337987,0,,,,,1,1,,,,
t_872149_b_22459_tn_1,07:46:00,07:46:00,781721,5,,0,0,13268.1197271409,0,,,,,1,1,,,,
t_872149_b_22459_tn_1,07:48:00,07:48:00,781719,6,,0,0,14138.29198367,0,,,,,1,1,,,,
